Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,15,"Shakira, Shakira",10,,"Petzold, Alexa",0%,B+,86.63,B+
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,23,"Khan, Salman",10,,"Petzold, Alexa",0%,B+,86.12,B
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,38,"Tate, Andrew",10,,"Petzold, Alexa",0%,A-,88.54,B+
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,52,"Rahman, Bill",10,,"Petzold, Alexa",0%,B,83.29,B
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,68,"Shelton, Blake",10,,"Casamento, Steven P",0%,A,94.32,A
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,70,"Kher, Anupam",10,,"Casamento, Steven P",0%,B,83.02,B
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,73,"Colbert, Stephen",10,,"Casamento, Steven P",0%,B,85.2,B
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,83,"Rooney, Wayne",10,,"Casamento, Steven P",0%,A,91.71,A-
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,160,"Kaling, Mindy",10,,"Donnelly, Marin",0%,A,91.23,A-
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,173,"Corden, James",10,,"Schneider, Cristina",0%,A-,89.67,A-
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,177,"Williams, Pharrell",10,,"Schneider, Cristina",0%,B,83.36,B
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,184,"Sheen, Charlie",10,,"Schneider, Cristina",0%,B+,86.45,B
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,187,"Osteen, Joel",10,,"Schneider, Cristina",0%,A,93.34,A
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,199,"Jepsen, CarlyRae",10,,"Schneider, Cristina",0%,B+,87.75,B+
"Marootian, Jamie A","EN2400/3 - English II, MTWF, Per. 2 (FY)",English,201,"Delevingne, Cara",10,,"Schneider, Cristina",0%,B+,86.79,B+
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,18,"Kohli, Virat",10,,"Petzold, Alexa",0%,C+,77.7,C+
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,22,"Kumar, Akshay",10,,"Petzold, Alexa",0%,C+,75.5,C
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,24,"Winfrey, Oprah",10,,"Petzold, Alexa",0%,C,73.7,C
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,47,"Harris, Neil",10,,"Petzold, Alexa",0%,B-,80.3,B-
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,50,"Minaj, Nicki",10,,"Petzold, Alexa",0%,B+,85.7,B
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,75,"Rodríguez, James",10,,"Casamento, Steven P",0%,C+,76.3,C
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,85,"Gentili, Danilo",10,,"Casamento, Steven P",0%,B,83.6,B
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,99,"Bachchan, Abhishek",10,,"Casamento, Steven P",0%,B,81.8,B-
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,106,"Efron, Zac",10,,"Casamento, Steven P",0%,B,84.2,B
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,159,"Lamar, Kendrick",10,,"Donnelly, Marin",0%,A,94.8,A
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,176,"Williams, Serena",10,,"Schneider, Cristina",0%,B-,80.6,B-
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,188,"Clifford, Michael",10,,"Schneider, Cristina",0%,A-,90.8,A-
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,192,"Jonas, Joe",10,,"Schneider, Cristina",0%,A-,90.3,A-
"Donahue, Katherine H","EN2400/4 - English II, MTWF, Per. 6 (FY)",English,194,"Bisbal, David",10,,"Schneider, Cristina",0%,B-,78.5,C+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,4,"Ronaldo, Cristiano",10,,"Petzold, Alexa",0%,B+,86.1,B
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,17,"James, Lebron",10,,"Petzold, Alexa",0%,A-,89.6,A-
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,45,"Kardashian, Kourtney",10,,"Petzold, Alexa",0%,C+,76.7,C+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,59,"Ziegler, Zendaya",10,,"Petzold, Alexa",0%,B,85.9,B
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,60,"Lavigne, Avril",10,,"Petzold, Alexa",0%,C+,77.2,C+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,64,"Martin, Ricky",10,,"Casamento, Steven P",0%,B+,88.5,B+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,67,"Raina, Suresh",10,,"Casamento, Steven P",0%,A-,89.5,A-
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,81,"Downey, Robert",10,,"Casamento, Steven P",0%,B,84.2,B
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,101,"Ajram, Nancy",10,,"Casamento, Steven P",0%,B+,86.1,B
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,105,"Yılmaz, Cem",10,,"Casamento, Steven P",0%,B+,87,B+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,120,"Neto, Felipe",10,,"Casamento, Steven P",0%,B+,85.3,B
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,122,"Curtis-Smith, Anne",10,,"Donnelly, Marin",0%,B-,80.9,B-
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,164,"Smith, Ludacris",10,,"Donnelly, Marin",0%,B,84.4,B
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,171,"Brand, Russell",10,,"Schneider, Cristina",0%,B+,88,B+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,174,"Cowell, Simon",10,,"Schneider, Cristina",0%,C,74.7,C
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,182,"AlAbdullah, Rania",10,,"Schneider, Cristina",0%,B+,87.3,B+
"Donahue, Katherine H","EN2400/5 - English II, MTRF, Per. 7 (FY)",English,191,"Turing, Alan",10,,"Schneider, Cristina",0%,A-,89.6,A-
"Apanosian, Vani","EN2490/1 - RISE English II, MTWF, Per. 2 (FY)",Special Ed,44,"Mendes, Shawn",10,,"Petzold, Alexa",0%,A-,89.37,B+
"Apanosian, Vani","EN2490/1 - RISE English II, MTWF, Per. 2 (FY)",Special Ed,87,"Suarez, Luis",10,,"Casamento, Steven P",0%,B,83.46,B
"Apanosian, Vani","EN2490/1 - RISE English II, MTWF, Per. 2 (FY)",Special Ed,136,"Kapoor, Sonam",10,,"Donnelly, Marin",0%,A-,87.89,B+
"Apanosian, Vani","EN2490/1 - RISE English II, MTWF, Per. 2 (FY)",Special Ed,139,"Branson, Richard",10,,"Donnelly, Marin",0%,A-,89.26,B+
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,32,"Crowe, Cameron",10,,"Petzold, Alexa",0%,B-,77.86,C+
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,84,"Kutcher, Ashton",10,,"Casamento, Steven P",0%,C+,77.69,C+
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,89,"Aguilera, Christina",10,,"Schneider, Cristina",0%,B-,79.86,B-
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,103,"Knowles, Beyoncé",10,,"Casamento, Steven P",0%,B+,87.4,B+
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,140,"Akhtar, Farhan",10,,"Donnelly, Marin",0%,C+,76.05,C
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,152,"Kimmel, Jimmy",10,,"Donnelly, Marin",0%,B-,78.95,C+
Marootian / Adams,"EN2590/1 - English II, MTRF, Per. 3 (FY)",English,181,"Marquezine, Bruna",10,,"Schneider, Cristina",0%,B+,86.98,B+
Marootian / Adams,"EN2590/2 - English II, MWRF, Per. 4 (FY)",English,12,"Neymar, Rinaldo",10,,"Petzold, Alexa",0%,A,94.44,A
Marootian / Adams,"EN2590/2 - English II, MWRF, Per. 4 (FY)",English,119,"Leitte, Claudia",10,,"Casamento, Steven P",0%,B,84.37,B
Marootian / Adams,"EN2590/2 - English II, MWRF, Per. 4 (FY)",English,149,"Raymond, Usher",10,,"Donnelly, Marin",0%,B+,84.9,B
Marootian / Adams,"EN2590/2 - English II, MWRF, Per. 4 (FY)",English,186,"Hemmings, Luke",10,,"Schneider, Cristina",0%,B,84.23,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,2,"Perry, Katy",10,,"Petzold, Alexa",0%,A-,88.4,B+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,10,"Timberlake, Justin",10,,"Petzold, Alexa",0%,A,94.5,A
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,16,"Fallon, Jimmy",10,,"Petzold, Alexa",0%,A,94,A
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,25,"Mars, Bruno",10,,"Petzold, Alexa",0%,B+,86.1,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,27,"Horan, Niall",10,,"Petzold, Alexa",0%,A,91.7,A-
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,35,"Jenner, Kendall",10,,"Petzold, Alexa",0%,B+,88.1,B+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,36,"Roshan, Hrithik",10,,"Petzold, Alexa",0%,B,84.7,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,40,"Keys, Alicia",10,,"Petzold, Alexa",0%,B-,80,B-
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,42,"Padukone, Deepika",10,,"Petzold, Alexa",0%,B+,86.6,B+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,48,"Iniesta, Andrés",10,,"Petzold, Alexa",0%,B+,87.1,B+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,55,"Mathers, Marshall",10,,"Petzold, Alexa",0%,B+,84.9,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,61,"Gaúcho, Ronaldinho",10,,"Casamento, Steven P",0%,B+,85.6,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,65,"Guetta, David",10,,"Casamento, Steven P",0%,A,91.2,A-
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,69,"Sanz, Alejandro",10,,"Casamento, Steven P",0%,A,92,A-
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,74,"Ramos, Sergio",10,,"Casamento, Steven P",0%,B-,81,B-
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,94,"Black, Jack",10,,"Casamento, Steven P",0%,B,83.1,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,142,"Fry, Stephen",10,,"Donnelly, Marin",0%,A-,88.6,B+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,143,"Tisdale, Ashley",10,,"Donnelly, Marin",0%,B+,85.6,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,144,"Vieira, Marcelo",10,,"Donnelly, Marin",0%,B-,80.5,B-
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,154,"Beckham, Victoria",10,,"Donnelly, Marin",0%,B+,86,B
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,163,"Derbez, Eugenio",10,,"Donnelly, Marin",0%,B+,88.3,B+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,167,"Anthony, Marc",10,,"Donnelly, Marin",0%,C+,77.9,C+
"Donahue, Katherine H","EN2600/1 - Honors English II, MTRF, Per. 3 (FY)",English,203,"Alves, Daniel",10,,"Schneider, Cristina",0%,C,76.1,C
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,6,"Musk, Elon",10,,"Petzold, Alexa",0%,B+,87.7,B+
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,9,"Gomez, Selena",10,,"Petzold, Alexa",0%,B+,85.8,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,19,"Bachchan, Amitabh",10,,"Petzold, Alexa",0%,B,84.1,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,28,"Jenner, Kylie",10,,"Petzold, Alexa",0%,B-,80.7,B-
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,33,"Tomlinson, Louis",10,,"Petzold, Alexa",0%,B-,80.9,B-
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,46,"Özil, Mesut",10,,"Petzold, Alexa",0%,A-,88.4,B+
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,58,"Alia, Shaandaar",10,,"Petzold, Alexa",0%,B+,87.3,B+
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,88,"Hilton, Paris",10,,"Casamento, Steven P",0%,A,91.5,A-
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,B+,86,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,92,"Weeknd, The",10,,"Casamento, Steven P",0%,B+,87.9,B+
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,95,"Fernandez, Jacqueline",10,,"Casamento, Steven P",0%,A,92.5,A
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,96,"Nadal, Rafa",10,,"Casamento, Steven P",0%,B,82.5,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,116,"Gervais, Ricky",10,,"Casamento, Steven P",0%,A-,91.3,A-
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,129,"Rowling, J.K.",10,,"Donnelly, Marin",0%,B,83.1,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,130,"DeGea, David",10,,"Donnelly, Marin",0%,B,83.7,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,150,"Maya, Luna",10,,"Donnelly, Marin",0%,B,83.3,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,161,"Diab, Amr",10,,"Donnelly, Marin",0%,B,82.4,B-
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,165,"Bastos, Rafinha",10,,"Donnelly, Marin",0%,B+,87.7,B+
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,193,"Oppenheimer, Robert",10,,"Schneider, Cristina",0%,B+,88.2,B+
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,200,"Schefter, Adam",10,,"Schneider, Cristina",0%,B,84.6,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,202,"VanPersie, Robin",10,,"Donnelly, Marin",0%,A-,89.5,A-
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,204,"Rogen, Seth",10,,"Schneider, Cristina",0%,B,84.1,B
"Donahue, Katherine H","EN2600/2 - Honors English II, MWRF, Per. 4 (FY)",English,208,"Andriana, Raisa",10,,"Schneider, Cristina",0%,B+,86.8,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,1,"Bieber, Justin",10,,"Petzold, Alexa",0%,C+,76.22,C
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,8,"Kardashian, Kim",10,,"Petzold, Alexa",0%,A,93.28,A
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,26,"Khan, Shah",10,,"Petzold, Alexa",0%,B+,88.22,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,39,"West, Kanye",10,,"Petzold, Alexa",0%,B+,86.36,B
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,76,"Carrey, Jim",10,,"Casamento, Steven P",0%,A,93.82,A
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,77,"Bale, Gareth",10,,"Casamento, Steven P",0%,B+,89.18,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,78,"Sheeran, Ed",10,,"Casamento, Steven P",0%,A-,90.8,A-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,90,"Hanks, Tom",10,,"Casamento, Steven P",0%,A,92.97,A
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,102,"Kapoor, Shaandaar",10,,"Casamento, Steven P",0%,B,81.32,B-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,108,"Yankee, Daddy",10,,"Casamento, Steven P",0%,B+,85.84,B
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,109,"Aguero, Sergio",10,,"Casamento, Steven P",0%,B+,87.34,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,111,"Seacrest, Ryan",10,,"Casamento, Steven P",0%,A,92.36,A-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,118,"Degrasse-Tyson, Neil",10,,"Casamento, Steven P",0%,B+,88.54,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,123,"Viceral, Jose",10,,"Donnelly, Marin",0%,B,83.7,B
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,127,"Cole, John",10,,"Donnelly, Marin",0%,A-,89.46,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,128,"Jonas, Nick",10,,"Donnelly, Marin",0%,A,92.09,A-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,135,"Huck, Luciano",10,,"Donnelly, Marin",0%,A-,90.17,A-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,155,"Santana, Luan",10,,"Donnelly, Marin",0%,B+,86.95,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,180,"Arjona, Ricardo",10,,"Schneider, Cristina",0%,A,94.78,A
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,185,"Tinelli, Marcelo",10,,"Schneider, Cristina",0%,A,92.48,A-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,189,"Ansari, Aziz",10,,"Schneider, Cristina",0%,A,92.45,A-
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,190,"Cooper, Anderson",10,,"Schneider, Cristina",0%,A-,88.92,B+
"Marootian, Jamie A","EN2600/3 - Honors English II, MTWR, Per. 5 (FY)",English,205,"Anthony, Carmelo",10,,"Schneider, Cristina",0%,A-,91.32,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,11,"Gates, Bill",10,,"Petzold, Alexa",0%,B-,77.67,C+
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,13,"Spears, Britney",10,,"Petzold, Alexa",0%,A,91.67,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,30,"Tendulkar, Sachin",10,,"Petzold, Alexa",0%,A,93.41,A
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,49,"Prancer, Pitbull",10,,"Petzold, Alexa",0%,B+,88.12,B+
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,53,"Sharma, Anushka",10,,"Petzold, Alexa",0%,B+,88.64,B+
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,54,"Sehwag, Virender",10,,"Petzold, Alexa",0%,B-,81.97,B-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,62,"Sharma, Rohit",10,,"Casamento, Steven P",0%,A,93.46,A
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,71,"Durant, Kevin",10,,"Casamento, Steven P",0%,B-,79.14,C+
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,72,"Dicaprio, Leonardo",10,,"Casamento, Steven P",0%,A,92.07,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,82,"Falcao, Radamel",10,,"Casamento, Steven P",0%,A-,88.33,B+
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,93,"Curry, Stephen",10,,"Casamento, Steven P",0%,A-,91.39,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,98,"Dika, Raditya",10,,"Casamento, Steven P",0%,A,93.51,A
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,117,"Jackman, Hugh",10,,"Casamento, Steven P",0%,A-,90.92,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,125,"Sean, Big",10,,"Donnelly, Marin",0%,A-,90.25,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,133,"Songz, Trey",10,,"Donnelly, Marin",0%,B,84.3,B
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,137,"Locsin, Angel",10,,"Donnelly, Marin",0%,A-,90.42,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,141,"Bhagat, Chetan",10,,"Donnelly, Marin",0%,B,85.85,B
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,157,"Noah, Trevor",10,,"Donnelly, Marin",0%,A,92.31,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,168,"Deshmukh, Riteish",10,,"Donnelly, Marin",0%,A-,90.21,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,175,"Tata, Ratan",10,,"Schneider, Cristina",0%,A,93.25,A
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,183,"Dixit-Nene, Madhuri",10,,"Schneider, Cristina",0%,A-,90.7,A-
"Marootian, Jamie A","EN2600/4 - Honors English II, MTRF, Per. 7 (FY)",English,196,"Kroos, Toni",10,,"Schneider, Cristina",0%,A-,91.79,A-
"Rossi, Virena","EN5401/1 - Creative Writing, MWRF, Per. 8 (FY)",English,190,"Cooper, Anderson",10,,"Schneider, Cristina",0%,A+,98,A+
"Sandt, Edward J","EN5406/1 - Public Speaking, MTWR, Per. 1 (S1)",English,56,"Carey, Mariah",10,,"Petzold, Alexa",0%,A-,90,A-
"Sandt, Edward J","EN5406/1 - Public Speaking, MTWR, Per. 1 (S1)",English,57,"Obama, Michelle",10,,"Petzold, Alexa",0%,B+,87.9,B+
"Sandt, Edward J","EN5406/1 - Public Speaking, MTWR, Per. 1 (S1)",English,69,"Sanz, Alejandro",10,,"Casamento, Steven P",0%,A+,97.8,A+
"Sandt, Edward J","EN5406/1 - Public Speaking, MTWR, Per. 1 (S1)",English,135,"Huck, Luciano",10,,"Donnelly, Marin",0%,A-,90.9,A-
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,2,"Perry, Katy",10,,"Petzold, Alexa",0%,A+,98.21,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,10,"Timberlake, Justin",10,,"Petzold, Alexa",0%,A+,99.86,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,33,"Tomlinson, Louis",10,,"Petzold, Alexa",0%,A+,99.86,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,162,"Werneck, Tata",10,,"Donnelly, Marin",0%,A+,99.55,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,201,"Delevingne, Cara",10,,"Schneider, Cristina",0%,A+,99.15,A+
"Forte, Marcia A","EN8210/1 - LLD Modified English 2, MTWF, Per. 2 (FY)",Special Ed,3,"Fenti, Rihanna",10,,"Petzold, Alexa",0%,B+,81.63,B-
"Forte, Marcia A","EN8210/1 - LLD Modified English 2, MTWF, Per. 2 (FY)",Special Ed,156,"Hosny, Mustafa",10,,"Donnelly, Marin",0%,B+,85.96,B
"Kornitzer, Jamie","EN8210/2 - LLD Modified English 2, MTWR, Per. 1 (FY)",Special Ed,124,"Kapoor, Shraddha",10,,"Donnelly, Marin",0%,A,93.95,A
"Kornitzer, Jamie","EN8210/2 - LLD Modified English 2, MTWR, Per. 1 (FY)",Special Ed,134,"Cena, John",10,,"Donnelly, Marin",0%,A-,91.22,A-
