Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,102,"Kapoor, Shaandaar",09,,"Casamento, Steven P",0%,A,94.47,A
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,131,"Legend, John",09,,"Donnelly, Marin",0%,C-,69.19,D+
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,133,"Songz, Trey",09,,"Donnelly, Marin",0%,A-,88.88,B+
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,138,"Federer, Roger",09,,"Donnelly, Marin",0%,B,82.92,B
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,151,"Harris, Calvin",09,,"Donnelly, Marin",0%,A,93.09,A
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,174,"Cowell, Simon",09,,"Schneider, Cristina",0%,D+,59.64,D-
"Yeam, Jane M","SS1400/4 - World History, BCD, Per. 7 (FY)",Social Studies,178,"Maddow, Rachel",09,,"Schneider, Cristina",0%,A-,90.94,A-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,7,"Degeneres, Ellen",09,,"Petzold, Alexa",0%,B-,80.8,B-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,19,"Bachchan, Amitabh",09,,"Petzold, Alexa",0%,A,94,A
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,38,"Tate, Andrew",09,,"Petzold, Alexa",0%,A-,89.6,A-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,49,"Prancer, Pitbull",09,,"Petzold, Alexa",0%,A-,89,B+
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,51,"Tosh, Daniel",09,,"Petzold, Alexa",0%,B+,87.6,B+
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,60,"Lavigne, Avril",09,,"Petzold, Alexa",0%,C-,69.8,C-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,67,"Raina, Suresh",09,,"Casamento, Steven P",0%,B,82.6,B
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,73,"Colbert, Stephen",09,,"Casamento, Steven P",0%,A-,89.4,B+
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,75,"Rodríguez, James",09,,"Casamento, Steven P",0%,B,83.7,B
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,100,"Evans, Chris",09,,"Casamento, Steven P",0%,C,73.7,C
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,106,"Efron, Zac",09,,"Casamento, Steven P",0%,B,84.5,B
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,110,"Bryant, Kobe",09,,"Casamento, Steven P",0%,B+,87,B+
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,115,"Lima, Gusttavo",09,,"Casamento, Steven P",0%,B+,86.2,B
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,130,"DeGea, David",09,,"Donnelly, Marin",0%,A-,90.8,A-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,144,"Vieira, Marcelo",09,,"Donnelly, Marin",0%,B+,87.1,B+
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,146,"Puyol, Carles",09,,"Donnelly, Marin",0%,B-,82.4,B-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,149,"Raymond, Usher",09,,"Donnelly, Marin",0%,B,83.3,B
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,154,"Beckham, Victoria",09,,"Donnelly, Marin",0%,A,91.6,A-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,164,"Smith, Ludacris",09,,"Donnelly, Marin",0%,A-,90.1,A-
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,172,"Maher, Bill",09,,"Schneider, Cristina",0%,B-,82.6,B
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,175,"Tata, Ratan",09,,"Schneider, Cristina",0%,A,96.1,A
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,187,"Osteen, Joel",09,,"Schneider, Cristina",0%,A,92.9,A
"Horn, Deborah L","SS1400/6 - World History, ABD, Per. 4 (FY)",Social Studies,192,"Jonas, Joe",09,,"Schneider, Cristina",0%,B+,86.2,B
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,32,"Crowe, Cameron",09,,"Petzold, Alexa",0%,B,83.46,B
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,87,"Suarez, Luis",09,,"Casamento, Steven P",0%,B,83.78,B
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,89,"Aguilera, Christina",09,,"Schneider, Cristina",0%,B+,86.81,B+
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,103,"Knowles, Beyoncé",09,,"Casamento, Steven P",0%,B,83.07,B
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,112,"Benzema, Karim",09,,"Casamento, Steven P",0%,A-,90.94,A-
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,119,"Leitte, Claudia",09,,"Casamento, Steven P",0%,A-,89.24,B+
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,132,"Macfarlane, Seth",09,,"Donnelly, Marin",0%,A,92.63,A
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,139,"Branson, Richard",09,,"Donnelly, Marin",0%,A,92.49,A-
Haveron / Lampert,"SS1501/1 - World History, ABC, Per. 2 (FY)",Social Studies,186,"Hemmings, Luke",09,,"Schneider, Cristina",0%,A-,90.93,A-
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,12,"Neymar, Rinaldo",09,,"Petzold, Alexa",0%,A,94.23,A
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,86,"Sangalo, Ivete",09,,"Casamento, Steven P",0%,A-,90.34,A-
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,140,"Akhtar, Farhan",09,,"Donnelly, Marin",0%,B+,85.33,B
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,152,"Kimmel, Jimmy",09,,"Donnelly, Marin",0%,B,84.81,B
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,181,"Marquezine, Bruna",09,,"Schneider, Cristina",0%,A-,90.8,A-
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,194,"Bisbal, David",09,,"Schneider, Cristina",0%,B,84.54,B
Haveron / Lampert,"SS1501/2 - World History, BCD, Per. 8 (FY)",Social Studies,207,"Montaner, Ricardo",09,,"Schneider, Cristina",0%,B,82.41,B-
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,10,"Timberlake, Justin",09,,"Petzold, Alexa",0%,A+,97,A
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,14,"Lovato, Demi",09,,"Petzold, Alexa",0%,D+,66.28,D
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,16,"Fallon, Jimmy",09,,"Petzold, Alexa",0%,A+,97.72,A+
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,26,"Khan, Shah",09,,"Petzold, Alexa",0%,A-,90.44,A-
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,72,"Dicaprio, Leonardo",09,,"Casamento, Steven P",0%,A+,96.31,A
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,92,"Weeknd, The",09,,"Casamento, Steven P",0%,A-,96.94,A
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,93,"Curry, Stephen",09,,"Casamento, Steven P",0%,A,93.59,A
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,108,"Yankee, Daddy",09,,"Casamento, Steven P",0%,B+,88.54,B+
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,109,"Aguero, Sergio",09,,"Casamento, Steven P",0%,A+,96.82,A
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,123,"Viceral, Jose",09,,"Donnelly, Marin",0%,B,85.3,B
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,155,"Santana, Luan",09,,"Donnelly, Marin",0%,B+,88.85,B+
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,163,"Derbez, Eugenio",09,,"Donnelly, Marin",0%,A-,90.85,A-
"Yeam, Jane M","SS1600/1 - Honors World History, ABD, Per. 3 (FY)",Social Studies,183,"Dixit-Nene, Madhuri",09,,"Schneider, Cristina",0%,A-,90.97,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,2,"Perry, Katy",09,,"Petzold, Alexa",0%,B+,88.36,B+
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,17,"James, Lebron",09,,"Petzold, Alexa",0%,B,84.87,B
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,35,"Jenner, Kendall",09,,"Petzold, Alexa",0%,A,94.19,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,36,"Roshan, Hrithik",09,,"Petzold, Alexa",0%,A-,90.72,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,42,"Padukone, Deepika",09,,"Petzold, Alexa",0%,A,94.15,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,48,"Iniesta, Andrés",09,,"Petzold, Alexa",0%,A,91.67,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,62,"Sharma, Rohit",09,,"Casamento, Steven P",0%,A,94.81,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,78,"Sheeran, Ed",09,,"Casamento, Steven P",0%,A-,91.21,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,125,"Sean, Big",09,,"Donnelly, Marin",0%,A,91.95,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,127,"Cole, John",09,,"Donnelly, Marin",0%,A-,89.47,B+
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,128,"Jonas, Nick",09,,"Donnelly, Marin",0%,A,94.57,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,129,"Rowling, J.K.",09,,"Donnelly, Marin",0%,A-,88.79,B+
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,137,"Locsin, Angel",09,,"Donnelly, Marin",0%,A-,90.66,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,142,"Fry, Stephen",09,,"Donnelly, Marin",0%,A,94.62,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,185,"Tinelli, Marcelo",09,,"Schneider, Cristina",0%,A-,90.32,A-
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,193,"Oppenheimer, Robert",09,,"Schneider, Cristina",0%,A+,96.47,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,204,"Rogen, Seth",09,,"Schneider, Cristina",0%,A,93.82,A
"Yeam, Jane M","SS1600/2 - Honors World History, ABC, Per. 1 (FY)",Social Studies,208,"Andriana, Raisa",09,,"Schneider, Cristina",0%,A,95.16,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,25,"Mars, Bruno",09,,"Petzold, Alexa",0%,A,93.26,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,27,"Horan, Niall",09,,"Petzold, Alexa",0%,A+,97.52,A+
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,40,"Keys, Alicia",09,,"Petzold, Alexa",0%,B+,86.79,B+
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,71,"Durant, Kevin",09,,"Casamento, Steven P",0%,A,92.91,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,77,"Bale, Gareth",09,,"Casamento, Steven P",0%,B+,88.06,B+
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,88,"Hilton, Paris",09,,"Casamento, Steven P",0%,A+,95.3,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,90,"Hanks, Tom",09,,"Casamento, Steven P",0%,A,97.11,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,91,"Johnson, Dwayne",09,,"Casamento, Steven P",0%,B+,85.9,B
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,95,"Fernandez, Jacqueline",09,,"Casamento, Steven P",0%,A-,91.3,A-
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,96,"Nadal, Rafa",09,,"Casamento, Steven P",0%,B+,88.93,B+
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,116,"Gervais, Ricky",09,,"Casamento, Steven P",0%,A,95.5,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,121,"Chopra, Parineeti",09,,"Donnelly, Marin",0%,A,93.03,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,157,"Noah, Trevor",09,,"Donnelly, Marin",0%,A,93.49,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,161,"Diab, Amr",09,,"Donnelly, Marin",0%,B,84.87,B
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,165,"Bastos, Rafinha",09,,"Donnelly, Marin",0%,A,95.97,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,167,"Anthony, Marc",09,,"Donnelly, Marin",0%,C+,76.79,C+
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,189,"Ansari, Aziz",09,,"Schneider, Cristina",0%,A,95.57,A
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,196,"Kroos, Toni",09,,"Schneider, Cristina",0%,A-,91.01,A-
"Yeam, Jane M","SS1600/3 - Honors World History, ABD, Per. 4 (FY)",Social Studies,203,"Alves, Daniel",09,,"Schneider, Cristina",0%,B,84.67,B
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,9,"Gomez, Selena",09,,"Petzold, Alexa",0%,B+,88.79,B+
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,28,"Jenner, Kylie",09,,"Petzold, Alexa",0%,A-,92.43,A-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,30,"Tendulkar, Sachin",09,,"Petzold, Alexa",0%,A,96.42,A
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,39,"West, Kanye",09,,"Petzold, Alexa",0%,B,83.13,B
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,56,"Carey, Mariah",09,,"Petzold, Alexa",0%,A-,90.58,A-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,58,"Alia, Shaandaar",09,,"Petzold, Alexa",0%,A,94.95,A
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,61,"Gaúcho, Ronaldinho",09,,"Casamento, Steven P",0%,A-,92.04,A-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,65,"Guetta, David",09,,"Casamento, Steven P",0%,A+,97.06,A
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,69,"Sanz, Alejandro",09,,"Casamento, Steven P",0%,A+,98.27,A+
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,94,"Black, Jack",09,,"Casamento, Steven P",0%,A-,90.68,A-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,111,"Seacrest, Ryan",09,,"Casamento, Steven P",0%,A,94.97,A
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,135,"Huck, Luciano",09,,"Donnelly, Marin",0%,A-,90.68,A-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,141,"Bhagat, Chetan",09,,"Donnelly, Marin",0%,B-,79.91,B-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,150,"Maya, Luna",09,,"Donnelly, Marin",0%,A,91.88,A-
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,168,"Deshmukh, Riteish",09,,"Donnelly, Marin",0%,A-,89.29,B+
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,191,"Turing, Alan",09,,"Schneider, Cristina",0%,B+,87.17,B+
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,200,"Schefter, Adam",09,,"Schneider, Cristina",0%,A,94.24,A
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,202,"VanPersie, Robin",09,,"Donnelly, Marin",0%,A,92.84,A
"Yeam, Jane M","SS1600/4 - Honors World History, ACD, Per. 5 (FY)",Social Studies,205,"Anthony, Carmelo",09,,"Schneider, Cristina",0%,A+,95.86,A
"Lampert, Evan M","SS8111/2 - LLD Themes in World History, ABD, Per. 4 (FY)",Special Ed,104,"Coelho, Paulo",09,,"Casamento, Steven P",0%,B,94.64,A
"Lampert, Evan M","SS8111/2 - LLD Themes in World History, ABD, Per. 4 (FY)",Special Ed,124,"Kapoor, Shraddha",09,,"Donnelly, Marin",0%,A,93.69,A
"Lampert, Evan M","SS8111/2 - LLD Themes in World History, ABD, Per. 4 (FY)",Special Ed,134,"Cena, John",09,,"Donnelly, Marin",0%,A+,96.23,A
"Lampert, Evan M","SS8111/2 - LLD Themes in World History, ABD, Per. 4 (FY)",Special Ed,148,"Silverman, Sarah",09,,"Donnelly, Marin",0%,A+,97.25,A
"Adams, Anastasia","SS8140/1 - College Prep World History, ABD, Per. 4 (FY)",Social Studies,84,"Kutcher, Ashton",09,,"Casamento, Steven P",0%,B,84.92,B
"Manzella, Elizabeth","TE1300/2 - Video Production, ABD, Per. 4 (FY)",Technology Education,5,"Swift, Taylor",09,,"Petzold, Alexa",0%,A-,91.78,A-
"Manzella, Elizabeth","TE1300/2 - Video Production, ABD, Per. 4 (FY)",Technology Education,31,"Hart, Kevin",09,,"Petzold, Alexa",0%,C-,68.39,D+
"Manzella, Elizabeth","TE1300/2 - Video Production, ABD, Per. 4 (FY)",Technology Education,39,"West, Kanye",09,,"Petzold, Alexa",0%,B-,81.93,B-
"Manzella, Elizabeth","TE1300/2 - Video Production, ABD, Per. 4 (FY)",Technology Education,101,"Ajram, Nancy",09,,"Casamento, Steven P",0%,A,95.31,A
"Manzella, Elizabeth","TE1300/2 - Video Production, ABD, Per. 4 (FY)",Technology Education,137,"Locsin, Angel",09,,"Donnelly, Marin",0%,A,93.74,A
"Manzella, Elizabeth","TE1300/2 - Video Production, ABD, Per. 4 (FY)",Technology Education,151,"Harris, Calvin",09,,"Donnelly, Marin",0%,A-,91.14,A-
"Manzella, Elizabeth","TE1300/3 - Video Production, ACD, Per. 6 (FY)",Technology Education,18,"Kohli, Virat",09,,"Petzold, Alexa",0%,A-,89.43,B+
"Manzella, Elizabeth","TE1300/3 - Video Production, ACD, Per. 6 (FY)",Technology Education,58,"Alia, Shaandaar",09,,"Petzold, Alexa",0%,A,94.86,A
"Manzella, Elizabeth","TE1300/3 - Video Production, ACD, Per. 6 (FY)",Technology Education,77,"Bale, Gareth",09,,"Casamento, Steven P",0%,B,84.89,B
"Manzella, Elizabeth","TE1300/3 - Video Production, ACD, Per. 6 (FY)",Technology Education,178,"Maddow, Rachel",09,,"Schneider, Cristina",0%,B-,79.53,B-
"Manzella, Elizabeth","TE1300/3 - Video Production, ACD, Per. 6 (FY)",Technology Education,191,"Turing, Alan",09,,"Schneider, Cristina",0%,B+,89.1,B+
"Ostrowski, Adam","TE1305/1 - Architecture, ABC, Per. 1 (FY)",Technology Education,11,"Gates, Bill",09,,"Petzold, Alexa",0%,A-,89.47,B+
"Ostrowski, Adam","TE1305/1 - Architecture, ABC, Per. 1 (FY)",Technology Education,34,"Wayne, Lil",09,,"Petzold, Alexa",0%,B+,86.25,B
"Ostrowski, Adam","TE1305/1 - Architecture, ABC, Per. 1 (FY)",Technology Education,56,"Carey, Mariah",09,,"Petzold, Alexa",0%,A,92,A-
"Ostrowski, Adam","TE1305/1 - Architecture, ABC, Per. 1 (FY)",Technology Education,59,"Ziegler, Zendaya",09,,"Petzold, Alexa",0%,A-,87.74,B+
"Ostrowski, Adam","TE1305/1 - Architecture, ABC, Per. 1 (FY)",Technology Education,122,"Curtis-Smith, Anne",09,,"Donnelly, Marin",0%,B+,86.99,B+
"Ostrowski, Adam","TE1305/2 - Architecture, BCD, Per. 7 (FY)",Technology Education,16,"Fallon, Jimmy",09,,"Petzold, Alexa",0%,A+,97.5,A+
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, ABC, Per. 1 (FY)",Technology Education,109,"Aguero, Sergio",09,,"Casamento, Steven P",0%,A+,97.28,A
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, ABC, Per. 1 (FY)",Technology Education,157,"Noah, Trevor",09,,"Donnelly, Marin",0%,A+,99,A+
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, ABC, Per. 1 (FY)",Technology Education,175,"Tata, Ratan",09,,"Schneider, Cristina",0%,A+,97.5,A+
"Manzella, Elizabeth","TE2411/1 - Graphic Design I, ABC, Per. 1 (FY)",Technology Education,205,"Anthony, Carmelo",09,,"Schneider, Cristina",0%,A+,98.16,A+
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, BCD, Per. 8 (FY)",Technology Education,38,"Tate, Andrew",09,,"Petzold, Alexa",0%,A,94.05,A
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, BCD, Per. 8 (FY)",Technology Education,53,"Sharma, Anushka",09,,"Petzold, Alexa",0%,A,93.39,A
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, BCD, Per. 8 (FY)",Technology Education,96,"Nadal, Rafa",09,,"Casamento, Steven P",0%,A,91.45,A-
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, BCD, Per. 8 (FY)",Technology Education,123,"Viceral, Jose",09,,"Donnelly, Marin",0%,A,91.89,A-
"Ostrowski, Adam","TE3306/1 - Robotics & Game Design, BCD, Per. 8 (FY)",Technology Education,161,"Diab, Amr",09,,"Donnelly, Marin",0%,A,94.25,A
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, ABD, Per. 3 (FY)",Technology Education,35,"Jenner, Kendall",09,,"Petzold, Alexa",0%,A,94,A
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, ABD, Per. 3 (FY)",Technology Education,36,"Roshan, Hrithik",09,,"Petzold, Alexa",0%,A-,90.09,A-
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, ABD, Per. 3 (FY)",Technology Education,82,"Falcao, Radamel",09,,"Casamento, Steven P",0%,A,92.79,A
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, ABD, Per. 3 (FY)",Technology Education,106,"Devgn, Ajay",09,,"Casamento, Steven P",0%,B+,87.04,B+
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, ABD, Per. 3 (FY)",Technology Education,195,"Justice, Victoria",09,,"Schneider, Cristina",0%,A-,87.32,B+
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, ABD, Per. 3 (FY)",Technology Education,204,"Rogen, Seth",09,,"Schneider, Cristina",0%,B+,86.54,B+
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,13,"Spears, Britney",09,,"Petzold, Alexa",0%,A+,99,A+
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,22,"Kumar, Akshay",09,,"Petzold, Alexa",0%,A-,91,A-
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,31,"Hart, Kevin",09,,"Petzold, Alexa",0%,A-,89,B+
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,68,"Shelton, Blake",09,,"Casamento, Steven P",0%,A-,93,A
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,88,"Hilton, Paris",09,,"Casamento, Steven P",0%,A+,99,A+
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,138,"Federer, Roger",09,,"Donnelly, Marin",0%,A-,91,A-
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,174,"Cowell, Simon",09,,"Schneider, Cristina",0%,B,86,B
Schwartz / Ganz,"WL1410/2 - Spanish I, ABC, Per. 2 (FY)",World Languages,178,"Maddow, Rachel",09,,"Schneider, Cristina",0%,A,93,A
Olszewski-Garcia / Salgado,"WL1420/1 - Spanish II, ACD, Per. 6 (FY)",World Languages,9,"Gomez, Selena",09,,"Petzold, Alexa",0%,A,93.97,A
Olszewski-Garcia / Salgado,"WL1420/1 - Spanish II, ACD, Per. 6 (FY)",World Languages,46,"Özil, Mesut",09,,"Petzold, Alexa",0%,A+,95.6,A
Olszewski-Garcia / Salgado,"WL1420/1 - Spanish II, ACD, Per. 6 (FY)",World Languages,52,"Rahman, Bill",09,,"Petzold, Alexa",0%,A-,89.97,A-
Olszewski-Garcia / Salgado,"WL1420/1 - Spanish II, ACD, Per. 6 (FY)",World Languages,99,"Bachchan, Abhishek",09,,"Casamento, Steven P",0%,A-,89.94,A-
